Date,Platform,Campaign,Spend,Revenue,Clicks,Impressions,Conversions
2024-07-21,Affiliate,Affiliation,198.34,888.81,396,9831,28
2024-07-21,Liveintent,Email,1010.65,5424.69,345,5134,38
2024-07-21,Criteo,Display Retargeting,2419.93,14354.3,437,11464,19
2024-07-21,Microsoft Ads,Search,1155.84,3243.72,348,4548,15
2024-07-22,Facebook Ads,Retargeting,112.77,431.0,683,15847,41
2024-07-22,Google Ads,Brand Search,3641.01,19376.11,479,9130,21
2024-07-22,Snapchat Ads,Prospecting,10759.07,38236.2,272,5077,10
2024-07-22,Pinterest Ads,Awareness,2538.79,12689.05,357,3481,17
2024-07-22,Tiktok Ads,Video,4464.06,15195.28,334,4594,16
2024-07-22,Affiliate,Affiliation,494.7,2644.81,515,4795,46
2024-07-22,Liveintent,Email,6574.57,23074.6,395,5054,12
2024-07-22,Criteo,Display Retargeting,416.7,1226.57,349,3963,23
2024-07-22,Microsoft Ads,Search,4481.66,31090.83,467,8763,43
2024-07-23,Facebook Ads,Retargeting,17827.19,44923.11,351,8123,16
2024-07-23,Google Ads,Brand Search,3194.23,8023.21,342,5854,19
2024-07-23,Snapchat Ads,Prospecting,10023.36,39963.8,304,6563,29
2024-07-23,Pinterest Ads,Awareness,2029.96,9180.3,424,5696,10
2024-07-23,Tiktok Ads,Video,712.56,2662.43,205,4545,11
2024-07-23,Affiliate,Affiliation,898.6,5661.75,569,8852,31
2024-07-23,Liveintent,Email,1057.66,9590.76,373,7632,20
2024-07-23,Criteo,Display Retargeting,134.54,837.41,398,8416,32
2024-07-23,Microsoft Ads,Search,2479.4,12239.6,497,8356,22
2024-07-24,Facebook Ads,Retargeting,6251.54,16175.62,440,5141,31
2024-07-24,Google Ads,Brand Search,380.32,916.62,486,4965,33
2024-07-24,Snapchat Ads,Prospecting,1458.69,8788.55,471,5699,35
2024-07-24,Pinterest Ads,Awareness,3978.45,12014.44,468,6110,20
2024-07-24,Tiktok Ads,Video,5408.05,13120.05,358,8281,20
2024-07-24,Affiliate,Affiliation,5219.57,21537.01,340,4415,11
2024-07-24,Liveintent,Email,911.93,4456.6,682,11200,44
2024-07-24,Criteo,Display Retargeting,4719.82,16747.12,666,7727,22
2024-07-24,Microsoft Ads,Search,1947.49,6077.82,552,9290,46
2024-07-25,Facebook Ads,Retargeting,612.29,2466.06,651,11246,23
2024-07-25,Google Ads,Brand Search,2756.45,12632.44,417,11140,16
2024-07-25,Snapchat Ads,Prospecting,3987.75,16957.16,605,9464,29
2024-07-25,Pinterest Ads,Awareness,785.92,2519.23,393,7417,23
2024-07-25,Tiktok Ads,Video,3228.13,14537.88,283,8090,28
2024-07-25,Affiliate,Affiliation,5255.68,13804.79,398,5955,16
2024-07-25,Liveintent,Email,578.0,3398.31,258,3023,9
2024-07-25,Criteo,Display Retargeting,2079.06,10723.18,407,3597,27
2024-07-25,Microsoft Ads,Search,4646.2,15641.82,395,5669,24
2024-07-26,Facebook Ads,Retargeting,3536.3,14038.78,306,4360,21
2024-07-26,Google Ads,Brand Search,73.09,369.38,459,5639,15
2024-07-26,Snapchat Ads,Prospecting,50.8,183.57,412,6544,16
2024-07-26,Pinterest Ads,Awareness,2141.5,8396.88,514,4952,33
2024-07-26,Tiktok Ads,Video,7811.67,41764.97,723,7658,15
2024-07-26,Affiliate,Affiliation,1983.2,7252.09,184,5472,20
2024-07-26,Liveintent,Email,5593.31,21662.49,470,7829,39
2024-07-26,Criteo,Display Retargeting,1040.14,5117.64,568,5328,27
2024-07-26,Microsoft Ads,Search,2055.92,9351.13,321,6815,11
2024-07-27,Facebook Ads,Retargeting,9019.05,54258.06,572,13061,50
2024-07-27,Google Ads,Brand Search,5394.62,37044.25,529,4832,38
2024-07-27,Snapchat Ads,Prospecting,531.25,2698.47,332,3241,22
2024-07-27,Pinterest Ads,Awareness,2193.54,10146.18,270,4225,18
2024-07-27,Tiktok Ads,Video,174.51,514.73,244,3559,18
2024-07-27,Affiliate,Affiliation,2968.69,12120.81,358,4697,14
2024-07-27,Liveintent,Email,4017.57,33236.05,295,6082,20
2024-07-27,Criteo,Display Retargeting,859.03,2218.08,510,10706,50
2024-07-27,Microsoft Ads,Search,1529.45,5744.45,297,4597,20
2024-07-28,Facebook Ads,Retargeting,637.79,3430.09,333,4761,30
2024-07-28,Google Ads,Brand Search,4371.23,17127.44,499,8892,12
2024-07-28,Snapchat Ads,Prospecting,9393.27,55020.82,220,7636,19
2024-07-28,Pinterest Ads,Awareness,64.86,382.32,435,6004,23
2024-07-28,Tiktok Ads,Video,1651.35,9136.06,684,8958,34
2024-07-28,Affiliate,Affiliation,677.7,2086.75,471,10915,16
2024-07-28,Liveintent,Email,805.79,5312.62,695,10901,38
2024-07-28,Criteo,Display Retargeting,3736.24,7146.38,355,5829,42
2024-07-28,Microsoft Ads,Search,4561.97,15474.58,391,9325,21
2024-07-29,Facebook Ads,Retargeting,9832.64,28134.46,568,9152,23
2024-07-29,Google Ads,Brand Search,2432.78,11752.08,353,5460,39
2024-07-29,Snapchat Ads,Prospecting,1320.09,7888.38,325,8062,15
2024-07-29,Pinterest Ads,Awareness,3739.83,18842.87,321,5084,20
2024-07-29,Tiktok Ads,Video,1031.63,4369.43,339,5847,26
2024-07-29,Affiliate,Affiliation,1723.93,10684.69,514,11665,34
2024-07-29,Liveintent,Email,1017.61,5200.83,480,4442,25
2024-07-29,Criteo,Display Retargeting,3115.73,8016.08,436,4396,13
2024-07-29,Microsoft Ads,Search,787.69,4186.01,248,5262,13
2024-07-30,Facebook Ads,Retargeting,924.39,3621.87,400,9256,40
2024-07-30,Google Ads,Brand Search,11810.17,61920.91,591,12173,17
2024-07-30,Snapchat Ads,Prospecting,358.12,2028.5,372,6290,35
2024-07-30,Pinterest Ads,Awareness,2948.64,16789.3,197,3078,20
2024-07-30,Tiktok Ads,Video,1328.79,5070.04,279,8550,16
2024-07-30,Affiliate,Affiliation,173.79,427.2,471,7852,33
2024-07-30,Liveintent,Email,151.51,721.48,443,5863,11
2024-07-30,Criteo,Display Retargeting,712.05,2573.34,242,6401,39
2024-07-30,Microsoft Ads,Search,11119.62,51881.48,411,3409,38
2024-07-31,Facebook Ads,Retargeting,898.95,6657.85,322,5558,12
2024-07-31,Google Ads,Brand Search,8401.16,21916.22,383,5204,19
2024-07-31,Snapchat Ads,Prospecting,3498.58,16677.42,622,10841,14
2024-07-31,Pinterest Ads,Awareness,1594.81,7841.94,498,6835,22
2024-07-31,Tiktok Ads,Video,2853.72,15323.49,535,9748,26
2024-07-31,Affiliate,Affiliation,2725.35,10959.83,680,10333,37
2024-07-31,Liveintent,Email,5022.86,20497.4,348,4981,28
2024-07-31,Criteo,Display Retargeting,1234.65,1826.07,533,15836,29
2024-07-31,Microsoft Ads,Search,2098.47,6340.99,339,7088,45
2024-08-01,Facebook Ads,Retargeting,4847.84,21037.4,392,4285,35
2024-08-01,Google Ads,Brand Search,9932.29,29685.94,259,5612,12
2024-08-01,Snapchat Ads,Prospecting,4940.99,29091.38,517,7995,45
2024-08-01,Pinterest Ads,Awareness,1025.27,4176.86,432,14970,19
2024-08-01,Tiktok Ads,Video,4520.76,17272.35,569,5301,33
2024-08-01,Affiliate,Affiliation,2188.44,7374.95,408,13680,22
2024-08-01,Liveintent,Email,1807.29,4503.19,327,6877,22
2024-08-01,Criteo,Display Retargeting,478.35,2644.6,437,12190,28
2024-08-01,Microsoft Ads,Search,2840.76,12802.55,521,9050,16
2024-08-02,Facebook Ads,Retargeting,740.1,4724.21,266,5792,14
2024-08-02,Google Ads,Brand Search,1505.3,4946.69,343,6467,41
2024-08-02,Snapchat Ads,Prospecting,8193.22,33646.98,248,7585,15
2024-08-02,Pinterest Ads,Awareness,909.74,6673.87,452,9093,26
2024-08-02,Tiktok Ads,Video,301.89,1381.23,643,11914,44
2024-08-02,Affiliate,Affiliation,377.4,1102.73,518,5245,40
2024-08-02,Liveintent,Email,11716.41,38315.75,278,7994,28
2024-08-02,Criteo,Display Retargeting,2378.44,11590.78,337,7145,23
2024-08-02,Microsoft Ads,Search,2217.59,11790.59,358,9335,39
2024-08-03,Facebook Ads,Retargeting,4699.08,28257.17,423,10000,9
2024-08-03,Google Ads,Brand Search,5258.51,22766.92,402,14347,21
2024-08-03,Snapchat Ads,Prospecting,724.99,3349.48,352,3867,9
2024-08-03,Pinterest Ads,Awareness,3762.57,13819.3,306,4232,25
2024-08-03,Tiktok Ads,Video,3792.7,18463.51,236,7119,11
2024-08-03,Affiliate,Affiliation,2941.88,13962.66,434,7939,15
2024-08-03,Liveintent,Email,411.32,1681.57,590,8266,44
2024-08-03,Criteo,Display Retargeting,4731.31,40131.61,391,16542,29
2024-08-03,Microsoft Ads,Search,2207.5,6366.33,448,8716,33
2024-08-04,Facebook Ads,Retargeting,2448.5,14064.4,341,6185,16
2024-08-04,Google Ads,Brand Search,4603.06,18577.34,435,8142,19
2024-08-04,Snapchat Ads,Prospecting,207.23,1106.53,342,4107,9
2024-08-04,Pinterest Ads,Awareness,1184.88,4102.89,633,14141,48
2024-08-04,Tiktok Ads,Video,12183.58,44670.62,355,7631,20
2024-08-04,Affiliate,Affiliation,0.1,0.57,384,5563,17
2024-08-04,Liveintent,Email,4745.89,29075.45,643,6477,20
2024-08-04,Criteo,Display Retargeting,4650.71,18661.97,334,9776,14
2024-08-04,Microsoft Ads,Search,531.65,1292.27,584,6416,42
2024-08-05,Facebook Ads,Retargeting,10558.19,29124.67,217,6376,28
2024-08-05,Google Ads,Brand Search,549.83,1753.55,350,7042,32
2024-08-05,Snapchat Ads,Prospecting,1031.12,3718.82,347,7640,31
2024-08-05,Pinterest Ads,Awareness,1049.88,2489.45,414,4127,18
2024-08-05,Tiktok Ads,Video,737.79,3119.04,289,9180,18
2024-08-05,Affiliate,Affiliation,2.63,18.62,309,3098,48
2024-08-05,Liveintent,Email,2829.9,8490.15,531,9597,38
2024-08-05,Criteo,Display Retargeting,9272.15,26428.14,465,8208,12
2024-08-05,Microsoft Ads,Search,501.63,1932.63,538,3049,22
2024-08-06,Facebook Ads,Retargeting,3979.28,15548.62,408,3985,35
2024-08-06,Google Ads,Brand Search,5924.14,29421.6,271,5038,12
2024-08-06,Snapchat Ads,Prospecting,5457.54,40995.75,536,8205,16
2024-08-06,Pinterest Ads,Awareness,2345.4,6818.0,352,6375,9
2024-08-06,Tiktok Ads,Video,1324.02,5161.37,643,15879,17
2024-08-06,Affiliate,Affiliation,1537.98,7102.43,471,6662,23
2024-08-06,Liveintent,Email,2755.78,13016.06,412,11714,42
2024-08-06,Criteo,Display Retargeting,3684.8,17231.72,329,5783,17
2024-08-06,Microsoft Ads,Search,651.14,3991.19,247,7005,15
2024-08-07,Facebook Ads,Retargeting,742.05,3923.67,446,6762,18
2024-08-07,Google Ads,Brand Search,3114.43,19699.25,383,7540,32
2024-08-07,Snapchat Ads,Prospecting,2163.65,12301.29,386,3773,22
2024-08-07,Pinterest Ads,Awareness,6525.57,45191.63,364,5683,32
2024-08-07,Tiktok Ads,Video,2530.99,12665.36,419,11010,30
2024-08-07,Affiliate,Affiliation,545.38,4762.2,269,3512,25
2024-08-07,Liveintent,Email,1792.73,3819.28,189,3607,12
2024-08-07,Criteo,Display Retargeting,1288.61,8010.72,495,9633,43
2024-08-07,Microsoft Ads,Search,201.7,953.2,760,12940,43
2024-08-08,Facebook Ads,Retargeting,2453.83,14038.09,480,5016,31
2024-08-08,Google Ads,Brand Search,4651.14,19480.04,434,3041,24
2024-08-08,Snapchat Ads,Prospecting,490.68,2574.83,468,5981,18
2024-08-08,Pinterest Ads,Awareness,3250.22,26415.86,567,9954,35
2024-08-08,Tiktok Ads,Video,2387.97,9541.46,353,7740,23
2024-08-08,Affiliate,Affiliation,10763.83,34553.28,260,4629,30
2024-08-08,Liveintent,Email,123.8,755.84,505,5467,15
2024-08-08,Criteo,Display Retargeting,978.34,2100.42,231,6334,18
2024-08-08,Microsoft Ads,Search,2539.69,15324.95,347,7970,22
2024-08-09,Facebook Ads,Retargeting,1215.12,5358.29,486,4017,25
2024-08-09,Google Ads,Brand Search,2844.72,20887.33,315,7552,16
2024-08-09,Snapchat Ads,Prospecting,3617.44,14376.53,306,6322,19
2024-08-09,Pinterest Ads,Awareness,464.5,1266.43,318,4024,10
2024-08-09,Tiktok Ads,Video,2316.68,9763.69,647,10155,18
2024-08-09,Affiliate,Affiliation,2598.49,9014.32,373,4772,15
2024-08-09,Liveintent,Email,1182.29,7062.57,442,5208,13
2024-08-09,Criteo,Display Retargeting,7376.34,38195.51,331,11417,43
2024-08-09,Microsoft Ads,Search,4399.85,31235.11,508,6199,19
2024-08-10,Facebook Ads,Retargeting,2823.13,8432.43,422,4480,14
2024-08-10,Google Ads,Brand Search,2501.35,14635.33,424,3171,13
2024-08-10,Snapchat Ads,Prospecting,1232.13,6197.95,680,11780,31
2024-08-10,Pinterest Ads,Awareness,5891.39,19331.21,483,10006,18
2024-08-10,Tiktok Ads,Video,1797.76,12761.37,667,10404,57
2024-08-10,Affiliate,Affiliation,3613.18,14251.01,391,3564,21
2024-08-10,Liveintent,Email,3572.33,27396.21,401,7394,33
2024-08-10,Criteo,Display Retargeting,872.92,2143.54,388,7838,11
2024-08-10,Microsoft Ads,Search,3613.53,12960.37,376,8653,22
2024-08-11,Facebook Ads,Retargeting,416.22,1312.2,154,6772,14
2024-08-11,Google Ads,Brand Search,916.54,2807.52,273,2105,14
2024-08-11,Snapchat Ads,Prospecting,745.78,1961.69,455,9496,15
2024-08-11,Pinterest Ads,Awareness,5093.29,42199.17,758,11167,31
2024-08-11,Tiktok Ads,Video,3728.78,12911.02,195,4869,29
2024-08-11,Affiliate,Affiliation,2178.11,5040.52,331,10553,31
2024-08-11,Liveintent,Email,3036.07,12437.99,281,5373,13
2024-08-11,Criteo,Display Retargeting,1342.92,4570.32,411,10715,23
2024-08-11,Microsoft Ads,Search,4518.26,22250.15,380,6485,27
2024-08-12,Facebook Ads,Retargeting,2259.61,9637.45,788,5334,16
2024-08-12,Google Ads,Brand Search,2280.17,13548.76,661,11538,30
2024-08-12,Snapchat Ads,Prospecting,566.61,2138.42,236,5564,25
2024-08-12,Pinterest Ads,Awareness,7415.34,29514.61,392,3579,28
2024-08-12,Tiktok Ads,Video,5543.77,30520.09,442,6247,10
2024-08-12,Affiliate,Affiliation,2577.09,8128.73,575,11185,22
2024-08-12,Liveintent,Email,135.34,513.62,373,4572,9
2024-08-12,Criteo,Display Retargeting,8259.85,26869.35,252,4094,15
2024-08-12,Microsoft Ads,Search,53.3,219.59,377,6665,16
2024-08-13,Facebook Ads,Retargeting,2603.88,14485.62,384,3637,19
2024-08-13,Google Ads,Brand Search,6707.33,31368.05,182,7550,23
2024-08-13,Snapchat Ads,Prospecting,1223.55,5789.22,217,4352,28
2024-08-13,Pinterest Ads,Awareness,235.91,2100.69,525,9892,42
2024-08-13,Tiktok Ads,Video,2556.18,12328.69,483,3589,27
2024-08-13,Affiliate,Affiliation,2420.66,15444.21,324,8015,17
2024-08-13,Liveintent,Email,1230.73,7365.99,262,6978,24
2024-08-13,Criteo,Display Retargeting,4914.15,29246.77,274,4902,8
2024-08-13,Microsoft Ads,Search,103.13,425.62,430,4130,31
2024-08-14,Facebook Ads,Retargeting,2063.78,10382.15,328,4132,16
2024-08-14,Google Ads,Brand Search,2623.25,19968.53,419,10670,40
2024-08-14,Snapchat Ads,Prospecting,6645.78,29496.34,692,7493,14
2024-08-14,Pinterest Ads,Awareness,640.35,2818.45,330,5203,11
2024-08-14,Tiktok Ads,Video,5132.15,35341.41,613,11886,15
2024-08-14,Affiliate,Affiliation,2242.65,8975.95,366,9877,19
2024-08-14,Liveintent,Email,1690.47,7584.0,668,17053,25
2024-08-14,Criteo,Display Retargeting,443.87,2632.15,365,8992,49
2024-08-14,Microsoft Ads,Search,7539.47,33525.6,401,7352,28
2024-08-15,Facebook Ads,Retargeting,726.51,2116.87,328,8518,15
2024-08-15,Google Ads,Brand Search,1049.47,5029.86,284,10414,14
2024-08-15,Snapchat Ads,Prospecting,1327.48,5721.11,425,9146,24
2024-08-15,Pinterest Ads,Awareness,10194.56,27064.9,729,6429,40
2024-08-15,Tiktok Ads,Video,4892.89,26924.8,288,5912,17
2024-08-15,Affiliate,Affiliation,5750.2,27044.2,252,11083,31
2024-08-15,Liveintent,Email,1024.93,3253.03,317,3090,16
2024-08-15,Criteo,Display Retargeting,3599.24,21560.31,351,4284,19
2024-08-15,Microsoft Ads,Search,3103.4,16732.8,517,4650,29
2024-08-16,Facebook Ads,Retargeting,7013.49,32587.83,498,8084,29
2024-08-16,Google Ads,Brand Search,10371.9,25315.02,370,6258,13
2024-08-16,Snapchat Ads,Prospecting,46.73,187.6,435,7730,20
2024-08-16,Pinterest Ads,Awareness,4056.81,16745.2,352,10256,31
2024-08-16,Tiktok Ads,Video,247.23,1009.27,366,7023,7
2024-08-16,Affiliate,Affiliation,2985.61,16143.99,545,12513,25
2024-08-16,Liveintent,Email,1282.18,4850.16,552,8784,49
2024-08-16,Criteo,Display Retargeting,1955.58,11602.44,331,6054,18
2024-08-16,Microsoft Ads,Search,2019.83,5655.1,568,4354,18
2024-08-17,Facebook Ads,Retargeting,3559.13,24877.21,543,3747,37
2024-08-17,Google Ads,Brand Search,1149.64,6452.87,508,6758,53
2024-08-17,Snapchat Ads,Prospecting,3504.84,12086.5,484,5662,35
2024-08-17,Pinterest Ads,Awareness,1720.72,5488.17,486,5771,43
2024-08-17,Tiktok Ads,Video,286.71,987.72,570,17240,18
2024-08-17,Affiliate,Affiliation,4742.12,19536.48,372,9278,19
2024-08-17,Liveintent,Email,1263.72,6202.51,417,9931,23
2024-08-17,Criteo,Display Retargeting,1882.97,8880.44,633,11212,23
2024-08-17,Microsoft Ads,Search,5305.16,8353.52,359,4797,29
2024-08-18,Facebook Ads,Retargeting,1352.46,2795.71,468,4779,28
2024-08-18,Google Ads,Brand Search,150.21,803.61,410,10916,28
2024-08-18,Snapchat Ads,Prospecting,1988.5,6054.91,185,7122,21
2024-08-18,Pinterest Ads,Awareness,10156.98,36279.69,494,8818,22
2024-08-18,Tiktok Ads,Video,2052.54,18128.33,602,11644,18
2024-08-18,Affiliate,Affiliation,4518.3,8421.0,180,4774,33
2024-08-18,Liveintent,Email,2643.11,9695.17,649,9443,30
2024-08-18,Criteo,Display Retargeting,477.28,2506.47,327,7095,19
2024-08-18,Microsoft Ads,Search,2175.95,8309.69,831,9084,42
2024-08-19,Facebook Ads,Retargeting,6079.3,27571.76,401,4940,23
2024-08-19,Google Ads,Brand Search,317.16,1708.98,253,3926,15
2024-08-19,Snapchat Ads,Prospecting,1160.22,4549.43,561,11649,25
2024-08-19,Pinterest Ads,Awareness,1126.74,6118.29,549,6709,44
2024-08-19,Tiktok Ads,Video,1535.43,9483.15,539,6602,17
2024-08-19,Affiliate,Affiliation,11208.4,74462.66,524,9354,19
2024-08-19,Liveintent,Email,257.12,916.88,577,15120,23
2024-08-19,Criteo,Display Retargeting,2300.92,13070.44,581,8324,24
2024-08-19,Microsoft Ads,Search,603.58,2706.0,396,9209,21
2024-08-20,Facebook Ads,Retargeting,13169.35,58672.85,350,3691,20
2024-08-20,Google Ads,Brand Search,441.0,2013.53,409,5440,28
2024-08-20,Snapchat Ads,Prospecting,1355.38,5595.22,610,5543,38
2024-08-20,Pinterest Ads,Awareness,3161.13,23503.25,447,6006,37
2024-08-20,Tiktok Ads,Video,3105.29,19010.52,221,2591,23
2024-08-20,Affiliate,Affiliation,1413.22,7240.51,404,12329,20
2024-08-20,Liveintent,Email,1114.99,5829.22,429,3695,37
2024-08-20,Criteo,Display Retargeting,1116.78,9629.5,269,3905,21
2024-08-20,Microsoft Ads,Search,847.16,2873.72,267,6576,18
2024-08-21,Facebook Ads,Retargeting,625.98,2980.49,470,6990,22
2024-08-21,Google Ads,Brand Search,1739.65,14203.76,220,4274,18
2024-08-21,Snapchat Ads,Prospecting,890.59,5182.93,328,4491,21
2024-08-21,Pinterest Ads,Awareness,867.28,3752.2,266,7075,32
2024-08-21,Tiktok Ads,Video,3864.33,9506.69,281,13541,23
2024-08-21,Affiliate,Affiliation,12101.6,36205.44,443,6698,36
2024-08-21,Liveintent,Email,3126.17,10129.94,353,7406,35
2024-08-21,Criteo,Display Retargeting,174.35,915.18,287,5410,35
2024-08-21,Microsoft Ads,Search,233.73,1802.22,664,5471,26
2024-08-22,Facebook Ads,Retargeting,7531.93,35629.19,385,1959,14
2024-08-22,Google Ads,Brand Search,931.19,6025.95,331,10476,27
2024-08-22,Snapchat Ads,Prospecting,253.04,1313.8,347,6543,24
2024-08-22,Pinterest Ads,Awareness,2543.64,12329.52,399,9170,26
2024-08-22,Tiktok Ads,Video,2075.48,13543.98,412,8688,22
2024-08-22,Affiliate,Affiliation,2313.38,9329.93,202,4312,9
2024-08-22,Liveintent,Email,846.31,5094.12,291,7940,18
2024-08-22,Criteo,Display Retargeting,52.57,178.46,691,6863,42
2024-08-22,Microsoft Ads,Search,10663.96,41725.42,511,10518,55
2024-08-23,Facebook Ads,Retargeting,716.81,4214.79,487,5498,18
2024-08-23,Google Ads,Brand Search,2360.89,13685.26,518,8920,19
2024-08-23,Snapchat Ads,Prospecting,3075.78,14274.26,616,12205,25
2024-08-23,Pinterest Ads,Awareness,2709.99,11808.91,424,10133,35
2024-08-23,Tiktok Ads,Video,1197.28,5990.15,429,7655,20
2024-08-23,Affiliate,Affiliation,771.03,3562.58,451,4127,33
2024-08-23,Liveintent,Email,1821.37,9298.69,240,7067,21
2024-08-23,Criteo,Display Retargeting,6507.49,20744.58,460,5371,15
2024-08-23,Microsoft Ads,Search,6619.51,33217.09,254,3326,16
2024-08-24,Facebook Ads,Retargeting,410.45,1664.75,294,2538,14
2024-08-24,Google Ads,Brand Search,556.83,1069.79,474,5149,21
2024-08-24,Snapchat Ads,Prospecting,7026.24,46608.73,571,8371,29
2024-08-24,Pinterest Ads,Awareness,4484.91,12870.67,260,3507,12
2024-08-24,Tiktok Ads,Video,8441.95,24093.99,385,5503,32
2024-08-24,Affiliate,Affiliation,735.45,2737.19,332,7375,30
2024-08-24,Liveintent,Email,3262.87,13752.53,652,6922,16
2024-08-24,Criteo,Display Retargeting,4011.94,16206.97,581,5530,38
2024-08-24,Microsoft Ads,Search,3494.0,12129.65,379,16264,24
2024-08-25,Facebook Ads,Retargeting,2339.71,5979.41,720,12522,25
2024-08-25,Google Ads,Brand Search,46.6,249.42,395,10003,25
2024-08-25,Snapchat Ads,Prospecting,2881.37,14963.31,762,12186,58
2024-08-25,Pinterest Ads,Awareness,784.84,6925.83,277,9051,6
2024-08-25,Tiktok Ads,Video,2570.59,11837.12,464,5159,22
2024-08-25,Affiliate,Affiliation,14668.95,53617.45,329,4295,20
2024-08-25,Liveintent,Email,1878.13,4125.45,325,4496,11
2024-08-25,Criteo,Display Retargeting,5443.28,42955.91,772,4677,15
2024-08-25,Microsoft Ads,Search,616.86,2512.99,361,4068,24
2024-08-26,Facebook Ads,Retargeting,2962.27,15307.43,604,6489,34
2024-08-26,Google Ads,Brand Search,11476.48,50346.38,399,5608,27
2024-08-26,Snapchat Ads,Prospecting,322.23,1106.16,585,8220,48
2024-08-26,Pinterest Ads,Awareness,26.52,143.54,370,6849,28
2024-08-26,Tiktok Ads,Video,1608.63,8921.22,217,4455,17
2024-08-26,Affiliate,Affiliation,268.26,735.61,449,4452,35
2024-08-26,Liveintent,Email,3614.74,19013.43,229,3176,32
2024-08-26,Criteo,Display Retargeting,7424.21,24803.08,547,8645,37
2024-08-26,Microsoft Ads,Search,1482.46,5216.03,368,9868,13
2024-08-27,Facebook Ads,Retargeting,1318.63,4791.84,361,5904,10
2024-08-27,Google Ads,Brand Search,1754.87,5819.76,511,5631,22
2024-08-27,Snapchat Ads,Prospecting,5045.36,18764.46,518,5200,52
2024-08-27,Pinterest Ads,Awareness,41.69,153.77,546,17221,38
2024-08-27,Tiktok Ads,Video,3794.71,15061.58,416,4749,13
2024-08-27,Affiliate,Affiliation,3244.66,17836.67,527,5779,23
2024-08-27,Liveintent,Email,3412.58,21252.21,354,6684,29
2024-08-27,Criteo,Display Retargeting,976.46,5407.8,611,7146,36
2024-08-27,Microsoft Ads,Search,4922.1,21428.39,200,3097,14
2024-08-28,Facebook Ads,Retargeting,687.73,1674.67,236,5764,18
2024-08-28,Google Ads,Brand Search,1347.62,5630.4,206,1817,16
2024-08-28,Snapchat Ads,Prospecting,14543.67,57679.07,462,7829,20
2024-08-28,Pinterest Ads,Awareness,9458.9,37480.84,217,2910,9
2024-08-28,Tiktok Ads,Video,81.5,407.46,459,4179,19
2024-08-28,Affiliate,Affiliation,1190.86,11223.19,466,13536,31
2024-08-28,Liveintent,Email,1855.11,5784.54,290,10716,19
2024-08-28,Criteo,Display Retargeting,2049.42,10537.75,604,5376,29
2024-08-28,Microsoft Ads,Search,905.54,9513.97,335,4197,13
2024-08-29,Facebook Ads,Retargeting,199.35,774.66,551,7434,41
2024-08-29,Google Ads,Brand Search,2216.05,6044.56,461,9532,22
2024-08-29,Snapchat Ads,Prospecting,4354.78,21436.67,451,9253,13
2024-08-29,Pinterest Ads,Awareness,2744.07,10724.65,470,6546,42
2024-08-29,Tiktok Ads,Video,2857.17,12443.88,319,7068,19
2024-08-29,Affiliate,Affiliation,219.99,936.65,482,12169,24
2024-08-29,Liveintent,Email,8108.66,39083.3,488,11081,29
2024-08-29,Criteo,Display Retargeting,5483.48,25694.62,232,3762,25
2024-08-29,Microsoft Ads,Search,5593.36,26313.42,386,7403,12
2024-08-30,Facebook Ads,Retargeting,4429.85,17865.77,220,2158,19
2024-08-30,Google Ads,Brand Search,5834.53,36231.22,696,13860,21
2024-08-30,Snapchat Ads,Prospecting,2094.26,11221.53,287,5860,14
2024-08-30,Pinterest Ads,Awareness,592.13,2353.39,279,3770,13
2024-08-30,Tiktok Ads,Video,1762.86,9851.91,601,12667,49
2024-08-30,Affiliate,Affiliation,2742.93,15744.09,484,10119,23
2024-08-30,Liveintent,Email,3269.44,8982.88,672,7366,35
2024-08-30,Criteo,Display Retargeting,1768.86,9438.71,460,8731,27
2024-08-30,Microsoft Ads,Search,161.15,1069.24,475,8098,21
2024-08-31,Facebook Ads,Retargeting,1343.72,5638.37,596,6140,34
2024-08-31,Google Ads,Brand Search,6630.58,35259.47,493,7733,16
2024-08-31,Snapchat Ads,Prospecting,1982.15,9615.32,489,8235,22
2024-08-31,Pinterest Ads,Awareness,2010.78,9692.72,454,7252,30
2024-08-31,Tiktok Ads,Video,826.64,2325.34,217,5051,11
2024-08-31,Affiliate,Affiliation,1343.64,4707.41,295,3045,35
2024-08-31,Liveintent,Email,6951.31,29926.3,246,4480,17
2024-08-31,Criteo,Display Retargeting,2546.19,17746.79,231,4571,17
2024-08-31,Microsoft Ads,Search,3170.17,21395.9,511,10712,42
2024-09-01,Facebook Ads,Retargeting,1071.28,8677.61,314,4450,32
2024-09-01,Google Ads,Brand Search,3010.03,13754.3,355,9979,25
2024-09-01,Snapchat Ads,Prospecting,1045.84,4055.02,559,6216,31
2024-09-01,Pinterest Ads,Awareness,4410.86,14410.03,404,8238,43
2024-09-01,Tiktok Ads,Video,1551.9,4065.54,648,8020,27
2024-09-01,Affiliate,Affiliation,1506.92,9251.36,371,9060,22
2024-09-01,Liveintent,Email,3693.09,12150.37,297,1826,8
2024-09-01,Criteo,Display Retargeting,9334.23,29865.63,481,9912,14
2024-09-01,Microsoft Ads,Search,174.77,478.46,569,8101,29
2024-09-02,Facebook Ads,Retargeting,3983.16,29534.06,498,7829,33
2024-09-02,Google Ads,Brand Search,1215.48,4077.18,596,9509,16
2024-09-02,Snapchat Ads,Prospecting,2225.08,9077.02,383,3643,11
